"gene_id"	"logFC.x"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"contrast"	"gene.x"	"genename"	"entrez.x"	"type.x"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene.y"	"entrez.y"	"type.y"	"tx_id"	"Length"	"EffectiveLength"	"Overdispersion"	"logFC.y"	"logCPM"	"F"	"PValue"	"FDR"	"Results"	"tx_version"	"NIF_dEJ"	"NIF_uORF"	"NIF_long_3utr"	"NIF|__|GC(cds[-10:termination_codon])"	"GC_5utr"	"GC_cds"	"GC_3utr"	"GC_exons"	"GC_introns"	"LENGTH_5utr"	"LENGTH_cds"	"LENGTH_3utr"	"LENGTH_exons"	"LENGTH_introns"	"EXONS_count"	"dEJs|__|penultimate-exon>=55(nts)"	"uORFs|__|count"	"uORFs|__|gc-content"	"uORFs|__|lengths"	"uORFs|__|max-length"	"nif_feature"	"tx_biotype"	"nif"	"mgis"
"52"	"ENSMUSG00000015659"	0.991146723383974	2.21850871164153	8.21839858883616	4.64690340204815e-07	1.8580779926719e-05	6.67477809996755	"UPF3B_vs_Control"	"Serac1"	"serine active site containing 1"	"321007"	"protein-coding"	648.371908384525	0.767156097274144	0.154293400261293	4.97206034720203	6.62450761471499e-07	4.10885084802697e-05	"Serac1"	"321007"	"protein-coding"	"ENSMUST00000097432"	4007	3734.094	1.05591560439315	0.92676367532401	3.68140707413268	97.3489580310413	3.68581860720843e-10	9.48878069489701e-08	1	"ENSMUST00000097432.10"	"0"	"0"	"1"	0.3	0.693548387096774	0.49058524173028	0.478102189781022	"[0.6910569105691057, 0.532608695652174, 0.32432432432432434, 0.41605839416058393, 0.5111111111111111, 0.5606060606060606, 0.45901639344262296, 0.5348837209302325, 0.4824561403508772, 0.5153374233128835, 0.5562913907284768, 0.5211267605633803, 0.5578947368421052, 0.5, 0.41530054644808745, 0.4791666666666667, 0.4744525547445255]"	"[0.45131260472910073, 0.49321663019693657, 0.4216101694915254, 0.46187683284457476, 0.4126984126984127, 0.4375, 0.44569993722536094, 0.4587770003042288, 0.4137055837563452, 0.44702467343976776, 0.450261780104712, 0.43908045977011495, 0.4578313253012048, 0.5089567966280295, 0.43261012491781725, 0.46413199426111906]"	124	1965	1918	"[123, 92, 37, 137, 90, 132, 122, 129, 114, 163, 151, 142, 95, 98, 183, 144, 2055]"	"[5371, 2285, 944, 1364, 1638, 736, 1593, 3287, 1182, 3445, 4775, 870, 664, 949, 3042, 1394]"	17	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2447813"
"53"	"ENSMUSG00000024620"	0.644115270948482	5.21705846481128	8.33837784688487	3.8557680068631e-07	1.58246539028842e-05	6.52988599908616	"UPF3B_vs_Control"	"Pdgfrb"	"platelet derived growth factor receptor, beta polypeptide"	"18596"	"protein-coding"	4438.89378676668	0.436229766685214	0.063258129373618	6.89602697716106	5.347704439453e-12	1.17934708571404e-09	"Pdgfrb"	"18596"	"protein-coding"	"ENSMUST00000025522"	5407	5134.094	1.10903567684867	0.657413487774728	7.54775299304588	128.626151031008	2.03053218447129e-11	8.12290054673249e-09	1	"ENSMUST00000025522.11"	"0"	"0"	"1"	0.5	0.596736596736597	0.553939393939394	0.532777115613826	"[0.5957446808510638, 0.5434782608695652, 0.5669781931464174, 0.5243445692883895, 0.5546875, 0.56, 0.5751295336787565, 0.5344827586206896, 0.6048387096774194, 0.5581395348837209, 0.5263157894736842, 0.556390977443609, 0.580952380952381, 0.5495495495495496, 0.56875, 0.4782608695652174, 0.5462184873949579, 0.5528455284552846, 0.5178571428571429, 0.6, 0.5094339622641509, 0.5836909871244635, 0.5361216730038023]"	"[0.5295449866172535, 0.5330049261083744, 0.4724476719350705, 0.4962292609351433, 0.575, 0.5177570093457944, 0.5474576271186441, 0.45681511470985153, 0.4885057471264368, 0.4977810650887574, 0.5034324942791762, 0.5083682008368201, 0.6170212765957447, 0.4611510791366906, 0.5356762513312034, 0.4666666666666667, 0.5434782608695652, 0.5377207062600321, 0.46785714285714286, 0.5062611806797853, 0.503968253968254, 0.5055508112724167]"	429	3300	1678	"[423, 46, 321, 267, 128, 175, 193, 116, 124, 215, 95, 133, 105, 111, 160, 161, 119, 123, 112, 100, 106, 233, 1841]"	"[14571, 1015, 2341, 663, 80, 535, 590, 1482, 522, 2704, 874, 478, 282, 2780, 939, 750, 230, 623, 560, 559, 756, 1171]"	23	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:97531"
"54"	"ENSMUSG00000024376"	0.750953014661276	1.15652614004341	8.03791009793143	6.1737734327455e-07	2.27028841383563e-05	6.28877972601956	"UPF3B_vs_Control"	"Epb41l4a"	"erythrocyte membrane protein band 4.1 like 4a"	"13824"	"protein-coding"	387.004046097727	0.47066301961206	0.137371823531426	3.42619765474968	0.000612094787756629	0.011864118503314	"Epb41l4a"	"13824"	"protein-coding"	"ENSMUST00000025234"	3566	3293.094	1.01948044806789	0.761143830046001	2.99802522007453	65.6538550743685	1.69342146692411e-08	2.53907768884998e-06	1	"ENSMUST00000025234.7"	"0"	"1"	"0"	0.4	0.695918367346939	0.488112566715187	0.470935960591133	"[0.6622516556291391, 0.6757990867579908, 0.45714285714285713, 0.4807692307692308, 0.3291139240506329, 0.5204081632653061, 0.48760330578512395, 0.5113636363636364, 0.4157303370786517, 0.484375, 0.42391304347826086, 0.3717948717948718, 0.5327868852459017, 0.46153846153846156, 0.4523809523809524, 0.5701754385964912, 0.5208333333333334, 0.44871794871794873, 0.55, 0.4375, 0.5072463768115942, 0.5855855855855856, 0.5487804878048781, 0.46940559440559443]"	"[0.6734104046242775, 0.4490184414039262, 0.4393305439330544, 0.43303303303303303, 0.43224530168150344, 0.37954939341421146, 0.43342036553524804, 0.42939481268011526, 0.5093984962406015, 0.43436143831370116, 0.418086500655308, 0.4409722222222222, 0.4547563805104408, 0.4381606765327696, 0.4656188605108055, 0.48471121177802945, 0.4689655172413793, 0.4623229461756374, 0.4510316009401933, 0.49713631156930127, 0.45901047309498016, 0.5445544554455446, 0.4426229508196721]"	490	2061	1015	"[151, 438, 105, 52, 79, 98, 121, 88, 89, 64, 92, 78, 122, 91, 84, 114, 48, 78, 120, 48, 69, 111, 82, 1144]"	"[346, 84050, 30353, 4995, 6066, 1154, 1915, 2082, 532, 12904, 1526, 5184, 21550, 3784, 509, 2649, 870, 14120, 7658, 873, 2769, 101, 1037]"	24	NA	2	"[0.6666666666666666, 0.7681159420289855]"	"[48, 69]"	69	"One"	"protein_coding"	"NIF+"	"MGI:MGI:103007"
"55"	"ENSMUSG00000026303"	1.57058523390297	-0.0928377551110634	8.52666929587598	2.88698437130015e-07	1.26099767157672e-05	6.04301327233463	"UPF3B_vs_Control"	"Mlph"	"melanophilin"	"171531"	"protein-coding"	129.92532732001	1.62748595988384	0.302462581127682	5.38078447197013	7.41619433717653e-08	5.88786500817119e-06	"Mlph"	"171531"	"protein-coding"	"ENSMUST00000027528"	4499	4226.094	1	1.8423377625648	2.28394331224795	160.360433477792	1.86437846092552e-12	9.78392353090568e-10	1	"ENSMUST00000027528.7"	"0"	"0"	"1"	0.6	0.642487046632124	0.574168076706148	0.518752467429925	"[0.6331360946745562, 0.5970149253731343, 0.6171171171171171, 0.6017699115044248, 0.5384615384615384, 0.5609756097560976, 0.5951219512195122, 0.5785714285714286, 0.5476190476190477, 0.5686274509803921, 0.5641025641025641, 0.5806451612903226, 0.5172413793103449, 0.5636363636363636, 0.5445544554455446, 0.51953125]"	"[0.4824761037778789, 0.4711858760826116, 0.6864406779661016, 0.4969770253929867, 0.5115384615384615, 0.4976470588235294, 0.49246231155778897, 0.497955474784189, 0.5144972239358421, 0.5480769230769231, 0.5126931567328918, 0.4784601283226398, 0.5108695652173914, 0.5241416309012875, 0.4675732217573222]"	193	1773	2533	"[169, 134, 222, 113, 104, 123, 205, 140, 84, 153, 156, 93, 87, 55, 101, 2560]"	"[6591, 6004, 118, 1654, 1300, 1700, 1791, 2201, 1621, 208, 1812, 1091, 736, 1864, 2868]"	16	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2176380"
"56"	"ENSMUSG00000001507"	1.39708554055436	2.81647430244184	7.8100683363509	8.88894208454723e-07	3.02112919098549e-05	6.01907773631965	"UPF3B_vs_Control"	"Itga3"	"integrin alpha 3"	"16400"	"protein-coding"	980.709721312108	0.556798144987291	0.0984496702013874	5.6556628767604	1.55245926066819e-08	1.52540650523476e-06	"Itga3"	"16400"	"protein-coding"	"ENSMUST00000107739"	4636	4363.094	4.24620994757776	1.48875386845128	2.73187984205538	106.951146620194	1.40753909401642e-10	4.05738012220944e-08	1	"ENSMUST00000107739.8"	"0"	"0"	"1"	0.5	0.556910569105691	0.567937438905181	0.568508705526117	"[0.5646817248459959, 0.5625, 0.588, 0.4367816091954023, 0.5781990521327014, 0.5888324873096447, 0.6292134831460674, 0.5620437956204379, 0.5977011494252874, 0.5441176470588235, 0.5912408759124088, 0.54, 0.5816326530612245, 0.5675675675675675, 0.5277777777777778, 0.55, 0.5897435897435898, 0.49514563106796117, 0.5683060109289617, 0.6178861788617886, 0.5789473684210527, 0.5050505050505051, 0.5873015873015873, 0.6338028169014085, 0.5612403100775194]"	"[0.4987714987714988, 0.4719710669077758, 0.4454939000393546, 0.5040431266846361, 0.4811715481171548, 0.4975124378109453, 0.6046511627906976, 0.5517241379310345, 0.5028735632183908, 0.6296296296296297, 0.5659340659340659, 0.6404494382022472, 0.5646551724137931, 0.450261780104712, 0.4861111111111111, 0.5421686746987951, 0.4894598155467721, 0.525, 0.4765625, 0.5397301349325337, 0.47032474804031354, 0.446311010215664, 0.6121212121212121, 0.5401459854014599]"	246	3069	1321	"[487, 80, 250, 87, 211, 197, 89, 137, 87, 68, 137, 150, 98, 148, 72, 80, 78, 103, 183, 123, 114, 99, 126, 142, 1290]"	"[407, 2212, 2541, 371, 478, 2010, 86, 145, 1044, 108, 546, 89, 232, 191, 504, 83, 1518, 160, 384, 667, 893, 4405, 330, 685]"	25	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:96602"
"57"	"ENSMUSG00000019868"	0.681798079488113	5.78932823620385	7.79100111160145	9.16701070559021e-07	3.09628597621115e-05	5.59549523728653	"UPF3B_vs_Control"	"Vta1"	"vesicle (multivesicular body) trafficking 1"	"66201"	"protein-coding"	1566.71512464735	0.578821876046349	0.0913643302730692	6.33531570051868	2.36855784978054e-10	3.40660407264088e-08	"Vta1"	"66201"	"protein-coding"	"ENSMUST00000020018"	1219	946.094	1.85182782051564	0.638148751321721	3.87382969958007	57.2083344045378	5.92040352409432e-08	7.37000769276739e-06	1	"ENSMUST00000020018.12"	"1"	"0"	"0"	0.3	0.641025641025641	0.623931623931624	0.463781749764817	"[0.6423841059602649, 0.3671875, 0.39473684210526316, 0.41284403669724773, 0.5254237288135594, 0.5632183908045977, 0.4684317718940937]"	"[0.3936384641856349, 0.3576248313090418, 0.36865727465403314, 0.3662619808306709, 0.415400501548901, 0.38199233716475095]"	39	117	1063	"[151, 128, 76, 109, 177, 87, 491]"	"[20341, 741, 8021, 7825, 6779, 5220]"	7	572	0	""	""	NA	"One"	"nonsense_mediated_decay"	"NIF+"	"MGI:MGI:1913451"
"58"	"ENSMUSG00000018849"	1.19984215729088	0.721452381518913	7.42160431343276	1.6804826569485e-06	4.96368198284852e-05	5.20874083751465	"UPF3B_vs_Control"	"Wwc1"	"WW, C2 and coiled-coil domain containing 1"	"211652"	"protein-coding"	721.182391048515	0.620920693018929	0.13685719401157	4.53699710492703	5.7060889596162e-06	0.000262597542947517	"Wwc1"	"211652"	"protein-coding"	"ENSMUST00000018993"	4531	4258.094	1	1.17487178356158	3.02302077977417	106.420987953668	1.48160027458504e-10	4.24100307969158e-08	1	"ENSMUST00000018993.7"	"0"	"1"	"0"	0.4	0.801369863013699	0.572850678733032	0.430591259640103	"[0.7737881508078994, 0.5, 0.5686274509803921, 0.5454545454545454, 0.5, 0.49230769230769234, 0.5714285714285714, 0.527027027027027, 0.5843621399176955, 0.5444444444444444, 0.6252319109461967, 0.6055045871559633, 0.5432098765432098, 0.367816091954023, 0.5440414507772021, 0.6028368794326241, 0.6086956521739131, 0.559322033898305, 0.6181818181818182, 0.5591397849462365, 0.5982905982905983, 0.5655737704918032, 0.4366863905325444]"	"[0.4818736956017624, 0.42389491242702254, 0.4560104529616725, 0.5055889939810834, 0.48024840434707605, 0.47110675808031344, 0.5075690115761353, 0.44335083114610674, 0.4765424649268366, 0.5531914893617021, 0.49466114621921986, 0.5290858725761773, 0.47364341085271316, 0.5056920311563811, 0.4859035004730369, 0.48673658235657, 0.4871562405560592, 0.47952047952047955, 0.48313616914170654, 0.4591601292108906, 0.46142208774583965, 0.47699530516431926]"	438	3315	778	"[557, 110, 204, 77, 80, 130, 147, 74, 243, 90, 539, 109, 81, 87, 193, 141, 92, 118, 165, 93, 234, 122, 845]"	"[64685, 4796, 11480, 1163, 5797, 2042, 1123, 4572, 6629, 376, 4589, 361, 1290, 1669, 5285, 1621, 6618, 1001, 7946, 2167, 1322, 1065]"	23	NA	2	"[0.75, 0.7450980392156863]"	"[36, 51]"	51	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2388637"
"59"	"ENSMUSG00000038481"	0.691723106173164	2.09622185035757	7.05375939675568	3.12826436945017e-06	8.02429322691982e-05	4.78314643735057	"UPF3B_vs_Control"	"Cdk19"	"cyclin-dependent kinase 19"	"78334"	"protein-coding"	464.985066185314	0.642276529433985	0.150282705936332	4.27378869333168	1.9217917417731e-05	0.000733533124821396	"Cdk19"	"78334"	"protein-coding"	"ENSMUST00000044672"	5807	5534.094	3.19626284105297	0.666058780742827	2.9378811696305	45.4104488784692	4.32010040584292e-07	3.84547474627261e-05	1	"ENSMUST00000044672.11"	"0"	"1"	"1"	0.6	0.730769230769231	0.50398406374502	0.420921544209215	"[0.6859903381642513, 0.3815789473684211, 0.4774774774774775, 0.45390070921985815, 0.43103448275862066, 0.4772727272727273, 0.4027777777777778, 0.37142857142857144, 0.4931506849315068, 0.5204081632653061, 0.45569620253164556, 0.6554307116104869, 0.42422779922779924]"	"[0.41346994596776, 0.4050322030924993, 0.37658418829209417, 0.4203460285361195, 0.43549542379625944, 0.41260234959060166, 0.17177914110429449, 0.4389809371102797, 0.4, 0.46529968454258674, 0.4891008174386921, 0.4343493552168816]"	286	1506	4015	"[414, 76, 111, 141, 58, 132, 144, 70, 73, 98, 79, 267, 4144]"	"[44603, 39903, 1657, 17802, 12565, 2809, 163, 5613, 515, 634, 734, 1706]"	13	NA	1	"[0.7387387387387387]"	"[111]"	111	"Two"	"protein_coding"	"NIF+"	"MGI:MGI:1925584"
"60"	"ENSMUSG00000038295"	1.1261250772046	2.56666928863738	6.83881193247853	4.53585919282935e-06	0.000105862670775133	4.39594803067782	"UPF3B_vs_Control"	"Atg9b"	"autophagy related 9B"	"213948"	"protein-coding"	1117.33206437101	0.443720499633495	0.130301585888121	3.40533460593857	0.000660830294070571	0.0124635197808237	"Atg9b"	"213948"	"protein-coding"	"ENSMUST00000059401"	3902	3629.094	1.87577414797973	1.02325438220864	3.12306784098393	51.8471748551645	1.40525773573136e-07	1.52576697338704e-05	1	"ENSMUST00000059401.7"	"0"	"1"	"0"	0.5	0.585903083700441	0.616829180209462	0.485651214128035	"[0.6266149870801033, 0.4772727272727273, 0.5230769230769231, 0.46296296296296297, 0.5845070422535211, 0.6980132450331126, 0.6114649681528662, 0.5222222222222223, 0.5991561181434599, 0.6268656716417911, 0.5876288659793815, 0.5645161290322581, 0.5714285714285714, 0.48597081930415265]"	"[0.48360655737704916, 0.5409836065573771, 0.5012722646310432, 0.47866419294990725, 0.5190725504861631, 0.5379310344827586, 0.5328185328185329, 0.45885286783042395, 0.5059523809523809, 0.5569620253164557, 0.5300546448087432, 0.4878048780487805, 0.5197368421052632]"	227	2769	906	"[774, 44, 65, 162, 142, 755, 157, 180, 237, 134, 97, 124, 140, 891]"	"[122, 122, 393, 539, 1337, 145, 259, 401, 168, 158, 183, 82, 152]"	14	NA	1	"[0.6153846153846154]"	"[39]"	39	"One"	"protein_coding"	"NIF+"	"MGI:MGI:2685420"
"61"	"ENSMUSG00000052102"	0.944239058195675	4.94710912234364	6.98591080151525	3.51513530293296e-06	8.72525319785391e-05	4.28184290071401	"UPF3B_vs_Control"	"Gnpda1"	"glucosamine-6-phosphate deaminase 1"	"26384"	"protein-coding"	1493.75143101128	0.458231212724144	0.0735376196050863	6.23124891973591	4.62731167321094e-10	6.12285880599271e-08	"Gnpda1"	"26384"	"protein-coding"	"ENSMUST00000063814"	2289	2016.094	1.25997828748419	0.950263202918584	4.60346973962448	192.34474582913	2.46684177006208e-13	1.68292056956585e-10	1	"ENSMUST00000063814.15"	"0"	"0"	"1"	0.5	0.75	0.520689655172414	0.473764258555133	"[0.7604166666666666, 0.5303030303030303, 0.49019607843137253, 0.5191256830601093, 0.5783783783783784, 0.5257142857142857, 0.471045197740113]"	"[0.6175182481751825, 0.4581231079717457, 0.4800476474091721, 0.5164835164835165, 0.47589900535577656, 0.4623015873015873]"	104	870	1315	"[96, 132, 102, 183, 185, 175, 1416]"	"[685, 2973, 1679, 1001, 1307, 1512]"	7	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1347054"
"62"	"ENSMUSG00000025509"	0.612437102583407	5.03011695849229	6.88986892827883	4.15035835521726e-06	9.94257653553809e-05	4.11003799388669	"UPF3B_vs_Control"	"Pnpla2"	"patatin-like phospholipase domain containing 2"	"66853"	"protein-coding"	834.78667176908	0.573023635145164	0.123547426075272	4.63808638794342	3.51649811943036e-06	0.000175365464006165	"Pnpla2"	"66853"	"protein-coding"	"ENSMUST00000026583"	2048	1775.094	2.84120288517641	0.527705726513554	3.65753517492667	31.8789165996437	6.76562536996876e-06	0.000372728591209867	1	"ENSMUST00000026583.15"	"1"	"0"	"1"	0.3	0.691358024691358	0.633802816901408	0.567844925883694	"[0.6716417910447762, 0.5, 0.5579399141630901, 0.5606060606060606, 0.5476190476190477, 0.5081967213114754, 0.5535714285714286, 0.5939849624060151, 0.5365853658536586, 0.5894886363636364]"	"[0.5585009140767825, 0.5489566613162119, 0.5581395348837209, 0.553314121037464, 0.5627906976744186, 0.6732673267326733, 0.6470588235294118, 0.582010582010582, 0.6060606060606061]"	81	213	1754	"[268, 82, 233, 66, 210, 61, 168, 133, 123, 704]"	"[1094, 623, 86, 347, 215, 101, 85, 189, 99]"	10	1050	0	""	""	NA	"Two"	"nonsense_mediated_decay"	"NIF+"	"MGI:MGI:1914103"
"63"	"ENSMUSG00000007039"	0.727627893355015	2.58705742765363	6.25798628092402	1.27756931513518e-05	0.000242492912241017	3.29394566573538	"UPF3B_vs_Control"	"Ddah2"	"dimethylarginine dimethylaminohydrolase 2"	"51793"	"protein-coding"	217.942045755581	0.692061387285714	0.235871748069741	2.93405799104473	0.00334561693538281	0.0401400293333359	"Ddah2"	"51793"	"protein-coding"	"ENSMUST00000007255"	1342	1069.094	1.22540364305707	0.602823094004279	2.10355211430385	14.3706395737758	0.000832308741476102	0.0165759492822228	1	"ENSMUST00000007255.13"	"0"	"1"	"0"	0.6	0.603333333333333	0.62004662004662	0.456521739130435	"[0.634453781512605, 0.6016713091922006, 0.59, 0.581081081081081, 0.6583333333333333, 0.62, 0.5182724252491694]"	"[0.5927710843373494, 0.5957446808510638, 0.5461538461538461, 0.5306122448979592, 0.5014245014245015, 0.5878787878787879]"	300	858	184	"[238, 359, 100, 74, 120, 150, 301]"	"[830, 141, 130, 98, 351, 165]"	7	NA	1	"[0.7254901960784313]"	"[51]"	51	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1859016"
"64"	"ENSMUSG00000030409"	0.858740358801529	3.2895256681173	6.23074042935406	1.34268564736425e-05	0.000251343358016068	3.16382543226517	"UPF3B_vs_Control"	"Dmpk"	"dystrophia myotonica-protein kinase"	"13400"	"protein-coding"	1787.19667555175	0.621978152462497	0.0981185631565983	6.33904668446696	2.31191183997825e-10	3.40660407264088e-08	"Dmpk"	"13400"	"protein-coding"	"ENSMUST00000032568"	2761	2488.094	4.88618634071419	1.21174151773197	1.12916694097485	42.3291297855934	7.68047509484813e-07	6.20088534630017e-05	1	"ENSMUST00000032568.14"	"0"	"1"	"0"	0.8	0.678082191780822	0.613396624472574	0.581363004172462	"[0.6601307189542484, 0.5543478260869565, 0.4880952380952381, 0.5416666666666666, 0.610738255033557, 0.5425531914893617, 0.6183574879227053, 0.5833333333333334, 0.6162790697674418, 0.5982142857142857, 0.6402439024390244, 0.6428571428571429, 0.7021276595744681, 0.7555555555555555, 0.5974770642201835]"	"[0.5745494265428728, 0.5511811023622047, 0.589041095890411, 0.5876623376623377, 0.5454545454545454, 0.55, 0.48333333333333334, 0.5092879256965944, 0.4715320910973085, 0.546875, 0.6170212765957447, 0.6491228070175439, 0.5763888888888888, 0.6151419558359621]"	146	1896	719	"[306, 92, 84, 96, 149, 94, 207, 264, 86, 112, 164, 98, 47, 90, 872]"	"[1831, 254, 73, 308, 198, 160, 300, 646, 1932, 640, 94, 171, 288, 317]"	15	NA	1	"[0.6666666666666666]"	"[48]"	48	"One"	"protein_coding"	"NIF+"	"MGI:MGI:94906"
"65"	"ENSMUSG00000038323"	0.680533862029099	2.81169310148701	6.06650819892622	1.81572167740156e-05	0.000324799160582555	2.91613412762998	"UPF3B_vs_Control"	"1700066M21Rik"	"RIKEN cDNA 1700066M21 gene"	"73467"	"protein-coding"	575.369198827137	0.411060801938881	0.139075936203996	2.95565727011133	0.00312003583055219	0.0384159250401985	"1700066M21Rik"	"73467"	"protein-coding"	"ENSMUST00000042734"	3008	2735.094	1	0.598089539990537	4.21618778370942	51.4702836598303	1.49673123112947e-07	1.59962661837656e-05	1	"ENSMUST00000042734.3"	"0"	"0"	"1"	0.3	0.843137254901961	0.480874316939891	0.349112426035503	"[0.7400611620795107, 0.3647892577396494]"	"[0.4132610508757298]"	51	1098	1859	"[327, 2681]"	"[4796]"	2	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1920717"
"66"	"ENSMUSG00000021066"	1.58476467776225	-1.02105353491413	5.98599427643914	2.10810744865618e-05	0.000367432317493343	2.46691160042366	"UPF3B_vs_Control"	"Atl1"	"atlastin GTPase 1"	"73991"	"protein-coding"	305.442434038171	1.34149180170359	0.191713949327048	6.99736146697975	2.60827746958172e-12	6.01966176933231e-10	"Atl1"	"73991"	"protein-coding"	"ENSMUST00000021466"	5150	4877.094	1.62487475121073	1.61353079852983	0.772109025313682	51.6540828721493	1.45134405552113e-07	1.56336490064859e-05	1	"ENSMUST00000021466.10"	"0"	"0"	"1"	0.1	0.697969543147208	0.471079308288611	0.373497888924976	"[0.7416666666666667, 0.6170212765957447, 0.532258064516129, 0.4148148148148148, 0.4380952380952381, 0.5294117647058824, 0.43859649122807015, 0.44086021505376344, 0.48201438848920863, 0.3984375, 0.42105263157894735, 0.4583333333333333, 0.4861111111111111, 0.4666666666666667, 0.3768025078369906]"	"[0.4132088520055325, 0.41963340576076663, 0.41866118175018696, 0.3069852941176471, 0.3881475667189953, 0.4298978644382544, 0.4209888778768858, 0.44171779141104295, 0.4009224461906389, 0.38963963963963966, 0.39352428393524286, 0.40323022173555984, 0.386046511627907, 0.43864915572232643]"	394	1677	3079	"[240, 188, 248, 135, 105, 51, 57, 93, 139, 128, 57, 72, 432, 15, 3190]"	"[14460, 17949, 5348, 544, 2548, 2154, 9081, 1141, 5854, 888, 803, 3653, 1075, 2665]"	15	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1921241"
"67"	"ENSMUSG00000066621"	0.587913708397454	4.2327894224908	5.92303766838168	2.37062544929957e-05	0.000401603152438974	2.42512781923709	"UPF3B_vs_Control"	"Tecpr1"	"tectonin beta-propeller repeat containing 1"	"70381"	"protein-coding"	2629.95710014832	0.462264469302425	0.0697901508585326	6.62363476243881	3.50472108627833e-11	6.32379128367749e-09	"Tecpr1"	"70381"	"protein-coding"	"ENSMUST00000085701"	5106	4833.094	1.06775150419426	0.739602581356715	6.37049367028022	135.054099971785	1.20541690534342e-11	5.36318806374153e-09	1	"ENSMUST00000085701.7"	"0"	"0"	"1"	0.5	0.67175572519084	0.597829191659526	0.536635006784261	"[0.6611570247933884, 0.5957446808510638, 0.6174863387978142, 0.5121951219512195, 0.5793650793650794, 0.6057142857142858, 0.5742574257425742, 0.5882352941176471, 0.6095890410958904, 0.5968379446640316, 0.6232876712328768, 0.5961538461538461, 0.5866666666666667, 0.6455696202531646, 0.6171875, 0.5145631067961165, 0.5773195876288659, 0.575, 0.49122807017543857, 0.6187845303867403, 0.6470588235294118, 0.5591397849462365, 0.6074766355140186, 0.65, 0.5437817258883249]"	"[0.49241466498103664, 0.5013574660633484, 0.55, 0.566793893129771, 0.5188216039279869, 0.6022727272727273, 0.499637943519189, 0.5146771037181996, 0.4985563041385948, 0.5236818588025023, 0.5521531100478468, 0.5090689238210399, 0.6063829787234043, 0.5446175637393768, 0.5583482944344704, 0.4949978251413658, 0.5470085470085471, 0.5739299610894941, 0.5880952380952381, 0.5547945205479452, 0.5631578947368421, 0.526168876482903, 0.57, 0.45614035087719296]"	131	3501	1474	"[121, 235, 183, 123, 126, 175, 101, 102, 146, 506, 146, 156, 150, 158, 128, 103, 97, 80, 57, 181, 136, 93, 107, 120, 1576]"	"[4746, 1105, 200, 524, 1833, 88, 1381, 1022, 1039, 1119, 1045, 827, 94, 1412, 1114, 2299, 117, 1028, 420, 438, 570, 1433, 100, 114]"	25	NA	0	""	""	NA	"One"	"protein_coding"	"NIF+"	"MGI:MGI:1917631"
"68"	"ENSMUSG00000038520"	0.589431370596162	3.68821201541565	5.86598136653062	2.63789658614156e-05	0.000434035752963323	2.39989263462526	"UPF3B_vs_Control"	"Tbc1d17"	"TBC1 domain family, member 17"	"233204"	"protein-coding"	1491.57503040544	0.41565940622133	0.0981856761448154	4.23340167875677	2.30182841224781e-05	0.000855555998619747	"Tbc1d17"	"233204"	"protein-coding"	"ENSMUST00000145959"	2362	2089.094	6.82992441559621	0.657776386039054	1.46660358602663	14.8096971980104	0.000718300736318079	0.0149030631632369	1	"ENSMUST00000145959.8"	"1"	"1"	"0"	0.6	0.533333333333333	0.58805606337599	0.592954990215264	"[0.5324675324675324, 0.5858585858585859, 0.5833333333333334, 0.6290322580645161, 0.6490384615384616, 0.6071428571428571, 0.5925925925925926, 0.6201550387596899, 0.5769230769230769, 0.5368421052631579, 0.5128205128205128, 0.5148514851485149, 0.56, 0.6, 0.5641025641025641, 0.5747126436781609, 0.6066838046272494]"	"[0.5923566878980892, 0.574468085106383, 0.48014440433212996, 0.5014749262536873, 0.5553359683794467, 0.5903614457831325, 0.5326797385620915, 0.6144578313253012, 0.5870736086175943, 0.56875, 0.6153846153846154, 0.6210526315789474, 0.5375, 0.6046511627906976, 0.5325779036827195, 0.5491803278688525]"	210	1641	511	"[231, 99, 72, 124, 208, 112, 162, 129, 104, 95, 117, 101, 100, 115, 117, 87, 389]"	"[314, 94, 1385, 678, 506, 83, 612, 83, 557, 320, 78, 95, 320, 86, 353, 122]"	17	122	1	"[0.5104166666666666]"	"[96]"	96	"Two"	"nonsense_mediated_decay"	"NIF+"	"MGI:MGI:2449973"
